"yearold","stnum","adopt","fiscal","eelct1","elect2","income","neighbor","religion","gov6099","cit6099","wideodif","year","ideodistgov6099","malideodistgov6099","ideology_relative_berry"
73,28,0,-0.143999993801117,0,1,108.5,0,13.3999996185303,63.5,41.5720710754395,2.29999995231628,10,8.76118850708008,8.76118850708008,16.6965681711833
74,28,0,-0.0970000028610229,1,0,108.400001525879,0,13.3999996185303,41.5,34.2923011779785,19.7000007629395,11,20.2219009399414,20.2219009399414,17.2909267970494
75,28,0,-0.0740000009536743,0,0,95.9499969482422,0,13.3999996185303,44.75,37.1840705871582,16.4500007629395,12,19.3163909912109,19.3163909912109,20.3997688293457
76,28,0,-0.129999995231628,0,1,88.2799987792969,0,13.3999996185303,47.75,31.7847099304199,13.4499998092651,13,18.7960815429688,18.7960815429688,19.2206214269002
77,28,0,-0.18299999833107,0,1,87.9499969482422,0,13.3999996185303,41.5,28.2546195983887,19.7000007629395,14,25.0460815429688,25.0460815429688,23.3872880935669
78,28,0,-0.166999995708466,1,0,85.1900024414062,0,13.3999996185303,25.75,19.9073104858398,35.4500007629395,15,40.7960815429688,40.7960815429688,38.2744862238566
79,28,0,-0.178000003099442,0,0,85.129997253418,0,13.3999996185303,20.5,21.976770401001,40.7000007629395,16,35.1941223144531,35.1941223144531,42.513424213116
80,28,0,-0.157000005245209,0,1,123.5,0,13.3999996185303,20.125,21.480749130249,41.0750007629395,17,35.5691223144531,35.5691223144531,42.888424213116
81,28,0,-0.245000004768372,0,1,123,0,13.3999996185303,20.5,21.3458003997803,40.7000007629395,18,35.1941223144531,35.1941223144531,42.513424213116
82,28,0,-0.27700001001358,1,0,122.5,1,13.3999996185303,26.25,26.8865203857422,34.9500007629395,19,17.2354393005371,17.2354393005371,34.2386560440063
83,28,0,-0.219999998807907,0,0,116.5,1,13.3999996185303,72.0626983642578,36.4492301940918,10.8627004623413,20,11.552131652832,11.552131652832,17.2167941331863
84,28,0,-0.256999999284744,0,1,118.800003051758,1,13.3999996185303,83.1174621582031,43.0263481140137,21.917459487915,21,31.5008354187012,31.5008354187012,23.9135599697337
85,28,0,-0.149000003933907,0,1,123.300003051758,3,13.3999996185303,53.4587287902832,36.1109199523926,7.74127006530762,22,2.64501571655273,2.64501571655273,15.4707548050653
86,28,0,-0.149000003933907,1,0,129.600006103516,3,13.3999996185303,58.0253982543945,37.8340606689453,3.17459988594055,23,1.04485321044922,1.04485321044922,14.9246683120728
64,29,1,-0.188999995589256,1,0,65.1500015258789,0,1.20000004768372,49.25,47.5983505249023,6,1,0,1.51999282836914,1.51999325553576
64,30,0,-0.159999996423721,0,1,83.6900024414062,0,1.10000002384186,73.1781234741211,73.494758605957,17.9281196594238,1,0,22.408130645752,22.4081302185853
65,30,0,-0.180000007152557,1,0,85.879997253418,0,1.10000002384186,71.6872329711914,70.5536117553711,16.4372291564941,2,22.4372329711914,22.4372329711914,22.4372329711914
66,30,0,-0.165999993681908,0,0,90.6399993896484,0,1.10000002384186,93.0833435058594,67.4041137695312,37.8333396911621,3,43.8333435058594,43.8333435058594,43.8333435058594
67,30,0,-0.120999999344349,0,1,93.7399978637695,0,1.10000002384186,90.5500030517578,65.4037170410156,35.2999992370605,4,41.3000030517578,41.3000030517578,41.3000030517578
68,30,0,-0.0469999983906746,0,1,97.7900009155273,1,1.10000002384186,73.0500030517578,73.3857269287109,17.7999992370605,5,23.1482315063477,23.1482315063477,23.1482334136963
69,30,0,-0.0610000006854534,1,0,101.900001525879,1,1.10000002384186,69.8833312988281,70.8035507202148,14.6333303451538,6,19.981559753418,19.981559753418,19.9815616607666
70,30,0,-0.0799999982118607,0,0,104.099998474121,1,1.10000002384186,39.0144882202148,65.7598037719727,16.2355098724365,7,10.8872833251953,10.8872833251953,10.8872814178467
71,30,1,-0.166999995708466,0,1,106.599998474121,1,1.10000002384186,40.1428604125977,63.8697090148926,7.54714012145996,8,9.7589111328125,9.7589111328125,9.75890922546387
64,31,0,-0.223000004887581,1,0,57.2599983215332,0,16.3999996185303,85.5,48.7578392028809,37.810001373291,1,0,34.7300071716309,34.7300067444642
65,31,0,-0.199000000953674,0,0,58.4199981689453,0,16.3999996185303,69.125,44.5732002258301,21.4349994659424,2,19.875,19.875,19.875
66,31,0,-0.186000004410744,1,0,61.2099990844727,0,16.3999996185303,64.5,41.869068145752,16.8099994659424,3,15.25,15.25,15.25
67,31,0,0.0219999998807907,0,0,64.9000015258789,0,16.3999996185303,34.0423812866211,35.3610801696777,13.6476202011108,4,15.2076187133789,15.2076187133789,15.2076187133789
68,31,0,0,1,0,65.8899993896484,0,16.3999996185303,25.6061496734619,26.3070507049561,22.0838508605957,5,24.2956218719482,24.2956218719482,24.2956199645996
69,31,0,0.00899999961256981,0,0,68.3199996948242,0,16.3999996185303,46.2619018554688,46.4641494750977,1.42809998989105,6,3.63986968994141,3.63986968994141,3.63986778259277
70,31,0,0.0590000003576279,1,0,69.4100036621094,0,16.3999996185303,42.264289855957,42.3223609924316,5.42571020126343,7,7.63748168945312,7.63748168945312,7.63747978210449
71,31,0,0.0370000004768372,0,0,72.9899978637695,0,16.3999996185303,49.3333282470703,36.4801483154297,1.6433299779892,8,0.568443298339844,0.568443298339844,0.651769638061523
72,31,0,0.0230000000447035,0,1,72.379997253418,0,16.3999996185303,51.8333282470703,38.5371398925781,4.14333009719849,9,6.81101226806641,6.81101226806641,5.18452835083008
73,31,0,0.0379999987781048,0,1,77.6100006103516,0,16.3999996185303,54.75,37.287239074707,7.05999994277954,10,0.0111885070800781,0.0111885070800781,13.7799015045166
74,31,0,0.046000000089407,1,0,79.3600006103516,0,16.3999996185303,42,32.8642883300781,5.69000005722046,11,19.7219009399414,19.7219009399414,17.0766410827637
75,31,0,0.0350000001490116,0,0,75.2200012207031,0,16.3999996185303,31.75,23.989860534668,15.9399995803833,12,32.3163909912109,32.3163909912109,31.2767122442072
76,31,0,0.10700000077486,0,1,75.370002746582,0,16.3999996185303,32.75,22.7110691070557,14.9399995803833,13,33.7960815429688,33.7960815429688,31.2744862238566
77,31,0,0.0450000017881393,0,1,83.1399993896484,0,16.3999996185303,10,11.7883596420288,37.689998626709,14,56.5460815429688,56.5460815429688,54.0244862238566
78,31,0,0.0689999982714653,1,0,87.7200012207031,0,16.3999996185303,5.5,13.5112600326538,42.189998626709,15,61.0460815429688,61.0460815429688,58.5244862238566
79,31,0,0.11599999666214,0,0,91.0999984741211,0,16.3999996185303,7.63095188140869,12.3018598556519,40.0590476989746,16,48.0631713867188,48.0631713867188,55.3824723317073
80,31,0,0.063000001013279,0,1,93.7300033569336,0,16.3999996185303,7.71190500259399,15.3466100692749,39.9780960083008,17,47.9822158813477,47.9822158813477,55.301519210522
81,31,0,0.137999996542931,0,1,90.4199981689453,0,16.3999996185303,21.3731803894043,17.6096000671387,26.3168201446533,18,34.3209419250488,34.3209419250488,41.6402438237117
82,31,0,0.215000003576279,1,0,89.7300033569336,1,16.3999996185303,24.6041698455811,17.9187908172607,23.0858306884766,19,18.8812694549561,18.8812694549561,35.8844861984253
83,31,0,0.158999994397163,0,0,91.379997253418,1,16.3999996185303,89.2745971679688,50.5295906066895,41.5845985412598,20,28.764030456543,28.764030456543,28.4904919862747
84,31,0,0.0829999968409538,0,1,92.620002746582,2,16.3999996185303,90.2285690307617,53.7286109924316,42.5385704040527,21,38.6119422912598,38.6119422912598,30.1724733464858
85,31,0,0.0390000008046627,0,1,94.9800033569336,2,16.3999996185303,59.6152801513672,37.2716293334961,11.9252796173096,22,3.51153564453125,3.51153564453125,15.858559290568
86,31,0,0.0270000007003546,1,0,97.6600036621094,2,16.3999996185303,66.3295669555664,39.8763084411621,18.6395702362061,23,9.34902191162109,9.34902191162109,16.4270077618686
64,32,0,-0.36599999666214,0,1,87.5599975585938,0,1.39999997615814,37.7695007324219,66.701057434082,9.92049980163574,1,0,13.0004920959473,13.0004925231139
65,32,0,-0.356000006198883,0,1,90.5800018310547,0,1.39999997615814,61.0109786987305,68.026496887207,13.3209800720215,2,11.7609786987305,11.7609786987305,11.7609786987305
66,32,0,-0.351999998092651,1,0,91.9400024414062,0,1.39999997615814,46.388858795166,65.3146133422852,1.30113995075226,3,2.86114120483398,2.86114120483398,2.86114120483398
67,32,1,-0.156000003218651,0,0,95.1699981689453,0,1.39999997615814,50.553539276123,64.8240127563477,1.42353999614716,4,1.30353927612305,1.30353927612305,1.30353927612305
64,33,0,-0.254999995231628,1,0,52.1699981689453,0,28.5,34.8181800842285,23.475269317627,14.3118200302124,1,0,15.9518127441406,15.9518131713072
65,33,0,-0.256999999284744,0,0,54.6300010681152,0,28.5,3.51217889785767,1.92214405536652,45.6178207397461,2,45.7378196716309,45.7378196716309,45.7378211021423
66,33,0,-0.232999995350838,0,1,57.2400016784668,0,28.5,4.18181800842285,2.28320407867432,44.9481811523438,3,45.0681838989258,45.0681838989258,45.0681819915771
67,33,0,0.0179999992251396,0,1,61.9300003051758,0,28.5,8.60000038146973,4.41510486602783,40.5299987792969,4,40.6500015258789,40.6500015258789,40.6499996185303
68,33,0,-0.0270000007003546,1,0,64.4499969482422,0,28.5,8.25,4.26101684570312,40.8800010681152,5,41.6517715454102,41.6517715454102,41.6517696380615
69,33,0,-0.0570000000298023,0,0,69.4100036621094,0,28.5,19.2222194671631,13.3153896331787,29.9077796936035,6,30.6795520782471,30.6795520782471,30.6795501708984
70,33,0,-0.0230000000447035,0,1,72.8199996948242,0,28.5,26.5,16.6346797943115,22.6299991607666,7,23.4017715454102,23.4017715454102,23.4017696380615
71,33,0,-0.0370000004768372,0,1,75.0199966430664,0,28.5,29.2777805328369,19.3342208862305,19.8522205352783,8,20.6239910125732,20.6239910125732,20.6239891052246
72,33,0,-0.0399999991059303,1,0,75.9400024414062,0,28.5,20.3888893127441,14.1210699081421,28.7411098480225,9,24.6334266662598,24.6334266662598,26.2599105834961
73,33,0,-0.00800000037997961,0,0,79.5699996948242,0,28.5,20.1062507629395,21.6780891418457,29.0237503051758,10,34.6325607299805,34.6325607299805,34.6325600941976
74,33,0,0.0549999997019768,0,1,86.4599990844727,0,28.5,17.7250003814697,19.8577194213867,31.4050006866455,11,43.9969024658203,43.9969024658203,39.5868374960763
75,33,0,0.0320000015199184,0,1,84.3300018310547,0,28.5,20.8416690826416,23.8738307952881,28.288330078125,12,43.224723815918,43.224723815918,42.1850431615656
76,33,0,-0.0879999995231628,1,0,81.4100036621094,0,28.5,24.9416694641113,27.5722808837891,24.1883296966553,13,41.6044120788574,41.6044120788574,39.0828167597453
77,33,0,-0.193000003695488,0,0,86.5699996948242,0,28.5,37.5499992370605,25.7412300109863,11.5799999237061,14,28.9960823059082,28.9960823059082,26.4744869867961
78,33,0,-0.0759999975562096,0,1,89.129997253418,0,28.5,30.2999992370605,22.1392707824707,18.8299999237061,15,36.2460823059082,36.2460823059082,33.7244869867961
79,33,0,-0.0890000015497208,0,1,92.2200012207031,0,28.5,37.9500007629395,24.2182693481445,11.1800003051758,16,17.7441215515137,17.7441215515137,25.104911510761
80,33,0,-0.0829999968409538,1,0,91.3000030517578,0,28.5,36,24.5995407104492,13.1300001144409,17,19.6941223144531,19.6941223144531,27.013424213116
81,33,0,-0.063000001013279,0,0,90.3000030517578,0,28.5,52,32.3297004699707,2.86999988555908,18,3.69412231445312,3.69412231445312,15.8584383451022
82,33,0,-0.119000002741814,0,1,91.3600006103516,0,28.5,37.6428604125977,23.8445796966553,11.4871397018433,19,5.84257888793945,5.84257888793945,24.2709657124111
83,33,0,-0.105999998748302,0,1,90.4499969482422,0,28.5,63.2777786254883,36.1165084838867,14.147780418396,20,2.7672119140625,2.7672119140625,17.2167941331863
84,33,0,-0.100000001490116,1,0,94.1100006103516,0,28.5,53.2777786254883,30.8966598510742,4.14777994155884,21,1.66115188598633,1.66115188598633,16.9152909447165
85,33,0,-0.0209999997168779,0,0,100.400001525879,0,28.5,27.1130905151367,28.7992401123047,22.0169105529785,22,28.9906539916992,28.9906539916992,32.383276893979
86,33,0,-0.0240000002086163,0,1,104,0,28.5,36.5,38.9844589233398,12.6300001144409,23,20.4805450439453,20.4805450439453,23.7362898913297
64,34,0,-0.156000003218651,1,0,58.5099983215332,0,6.90000009536743,51.8333282470703,50.4901885986328,2.70333003997803,1,0,1.06333541870117,1.06333499153455
65,34,0,-0.166999995708466,0,0,60.5699996948242,0,6.90000009536743,65.5705795288086,41.7902183532715,16.440580368042,2,16.3205795288086,16.3205795288086,16.3205795288086
66,34,0,-0.101000003516674,0,1,64.0299987792969,0,6.90000009536743,60.8549880981445,37.7581481933594,11.7249898910522,3,11.6049880981445,11.6049880981445,11.6049880981445
67,34,0,-0.00999999977648258,0,1,64.870002746582,0,6.90000009536743,40.1666717529297,37.059009552002,8.96333026885986,4,9.08332824707031,9.08332824707031,9.08332824707031
68,34,0,-0.0659999996423721,1,0,66.8199996948242,0,6.90000009536743,43.0833282470703,40.06298828125,6.04666996002197,5,6.81844329833984,6.81844329833984,6.81844139099121
69,34,0,-0.0570000000298023,0,0,70.1900024414062,0,6.90000009536743,56.5,53.8883209228516,7.36999988555908,6,6.59822845458984,6.59822845458984,6.59823036193848
70,34,0,-0.0189999993890524,0,1,72.6900024414062,0,6.90000009536743,52.3333282470703,49.0774803161621,3.20333003997803,7,2.43155670166016,2.43155670166016,2.43155860900879
71,34,0,-0.0359999984502792,0,1,71.4300003051758,0,6.90000009536743,54.4408187866211,52.2664794921875,5.31082010269165,8,4.53904724121094,4.53904724121094,4.53904914855957
72,34,0,-0.0270000007003546,1,0,77.9400024414062,0,6.90000009536743,41.4868583679199,40.514949798584,7.64313983917236,9,3.53545761108398,3.53545761108398,6.05794016520182
73,34,0,-0.0230000000447035,0,0,81.0599975585938,0,6.90000009536743,55.875,54.5209808349609,6.74499988555908,10,1.13618850708008,1.13618850708008,14.1549015045166
74,34,0,0.0240000002086163,0,1,99.0199966430664,0,6.90000009536743,57.5,57.5807914733887,8.36999988555908,11,4.22190093994141,4.22190093994141,14.7756298610142
75,34,0,0.0900000035762787,0,1,103.900001525879,0,6.90000009536743,45.625,46.0763397216797,3.50500011444092,12,18.4413909912109,18.4413909912109,19.8429506475275
76,34,0,0.122000001370907,1,0,98.1999969482422,0,6.90000009536743,44.625,43.9848709106445,4.50500011444092,13,21.9210815429688,21.9210815429688,21.3039547602336
77,34,0,0.0430000014603138,0,0,86.6800003051758,0,6.90000009536743,46.029541015625,40.7263793945312,3.10046005249023,14,20.5165405273438,20.5165405273438,20.3675940831502
78,34,0,-0.00100000004749745,0,1,92.2300033569336,0,6.90000009536743,40.4659118652344,33.5606117248535,8.66409015655518,15,26.0801696777344,26.0801696777344,24.0766801834106
79,34,0,0.00899999961256981,0,1,105,0,6.90000009536743,44.5,42.2909317016602,4.63000011444092,16,11.1941223144531,11.1941223144531,20.2329336313101
80,34,0,-0.0450000017881393,1,0,106.099998474121,0,6.90000009536743,48.75,47.5934906005859,0.379999995231628,17,6.94412231445312,6.94412231445312,17.2906259390024
81,34,0,-0.00300000002607703,0,0,101,0,6.90000009536743,32.5,52.657958984375,16.6299991607666,18,23.1941223144531,23.1941223144531,30.513424213116
82,34,0,0.0659999996423721,0,1,107.5,0,6.90000009536743,35.5,60.360668182373,13.6300001144409,19,7.98543930053711,7.98543930053711,26.1077032089233
83,34,0,-0.0410000011324883,0,1,108.400001525879,0,6.90000009536743,63.7216987609863,73.8709335327148,14.5916996002197,20,3.21113204956055,3.21113204956055,17.2167941331863
84,34,0,-0.111000001430511,1,0,110.599998474121,0,6.90000009536743,62.6240615844727,69.9362030029297,13.4940595626831,21,11.0074348449707,11.0074348449707,17.1525157479679
85,34,0,-0.034000001847744,0,0,114.300003051758,0,6.90000009536743,63.2434005737305,65.0083465576172,14.1134004592896,22,7.13965606689453,7.13965606689453,16.3768622080485
86,34,0,-0.0450000017881393,0,1,107.800003051758,0,6.90000009536743,74.1094436645508,74.9332962036133,24.9794406890869,23,17.1288986206055,17.1288986206055,17.9651165875522
64,35,0,-0.270000010728836,0,1,72.9000015258789,0,5.69999980926514,15.3333301544189,48.4656791687012,33.7966690063477,1,0,35.4366607666016,35.4366631011168
65,35,0,-0.193000003695488,0,1,75.5400009155273,0,5.69999980926514,9.75173568725586,41.3384399414062,39.3782653808594,2,39.4982643127441,39.4982643127441,39.4982643127441
66,35,0,-0.234999999403954,1,0,79.25,0,5.69999980926514,8.57711410522461,37.8172607421875,40.5528869628906,3,40.6728858947754,40.6728858947754,40.6728858947754
67,35,0,-0.204999998211861,0,0,83.1500015258789,0,5.69999980926514,14.9473695755005,40.3822708129883,34.1826286315918,4,34.3026313781738,34.3026313781738,34.3026304244995
68,35,0,-0.234999999403954,0,1,85.1600036621094,0,5.69999980926514,27.0263195037842,50.7538299560547,22.1036796569824,5,22.875452041626,22.875452041626,22.8754501342773
69,35,0,-0.225999996066093,0,1,89.9499969482422,0,5.69999980926514,32.7105293273926,54.3367614746094,16.419469833374,6,17.1912422180176,17.1912422180176,17.1912403106689
70,35,0,-0.19200000166893,1,0,92.6399993896484,0,5.69999980926514,23.4736804962158,49.6431999206543,25.6563205718994,7,26.4280910491943,26.4280910491943,26.4280891418457
71,35,0,-0.195999994874001,0,0,92.870002746582,0,5.69999980926514,54.1620292663574,48.5916709899902,5.03203010559082,8,4.26025772094727,4.26025772094727,4.2602596282959
72,35,0,-0.224000006914139,0,1,92.8099975585938,0,5.69999980926514,57.2822608947754,50.9237518310547,8.15225982666016,9,12.2599449157715,12.2599449157715,10.6334609985352
73,35,0,-0.190999999642372,0,1,96.8099975585938,2,5.69999980926514,75.3988723754883,53.3301696777344,26.2688694000244,10,20.6600608825684,20.6600608825684,21.0421136220296
74,35,1,-0.159999996423721,1,0,102.900001525879,2,5.69999980926514,75.5486373901367,56.1406402587891,13.238639831543,11,13.8267364501953,13.8267364501953,18.5214827401297
64,36,0,-0.226999998092651,0,1,57.560001373291,0,33.2000007629395,38.5,43.9991111755371,23.8099994659424,1,0,12.2699928283691,12.2699932555358
65,36,0,-0.234999999403954,0,1,59.689998626709,0,33.2000007629395,32.5,36.5612106323242,29.8099994659424,2,16.75,16.75,16.75
66,36,0,-0.200000002980232,1,0,63.9900016784668,0,33.2000007629395,29.9285697937012,33.0248985290527,32.3814315795898,3,19.3214302062988,19.3214302062988,19.3214302062988
67,36,0,-0.0280000008642673,0,0,67,0,33.2000007629395,27.2083301544189,29.1661891937256,35.1016693115234,4,22.0416698455811,22.0416698455811,22.0416698455811
68,36,0,-0.0509999990463257,0,1,69.6600036621094,0,33.2000007629395,22,23.7631206512451,40.310001373291,5,27.9017715454102,27.9017715454102,27.9017696380615
69,36,0,-0.0549999997019768,0,1,73.8399963378906,0,33.2000007629395,30.1833305358887,31.4201602935791,32.1266708374023,6,19.7184410095215,19.7184410095215,19.7184391021729
70,36,0,-0.017000000923872,1,0,75.2399978637695,0,33.2000007629395,27.2166690826416,28.1790790557861,35.0933303833008,7,22.6851024627686,22.6851024627686,22.6851005554199
71,36,0,-0.0439999997615814,0,0,78.0899963378906,0,33.2000007629395,56.2999992370605,36.6289901733398,6.01000022888184,8,6.39822769165039,6.39822769165039,6.39822959899902
72,36,0,-0.0930000022053719,0,1,77.8600006103516,0,33.2000007629395,46.2000007629395,28.9840793609619,16.1100006103516,9,1.17768478393555,1.17768478393555,4.48689270019531
73,36,0,-0.0359999984502792,0,1,81.3300018310547,0,33.2000007629395,37.875,26.3736801147461,24.4349994659424,10,16.8638114929199,16.8638114929199,16.9287014007568
74,36,0,-0.0359999984502792,1,0,88.1600036621094,0,33.2000007629395,27.75,19.6595306396484,34.560001373291,11,33.9719009399414,33.9719009399414,29.561837877546
75,36,0,0.0020000000949949,0,0,84.5699996948242,0,33.2000007629395,28.7999992370605,24.5507907867432,33.5099983215332,12,35.2663917541504,35.2663917541504,34.2267130071467
76,36,0,0.0130000002682209,0,1,84.0599975585938,0,33.2000007629395,31.1889991760254,22.9274997711182,31.121000289917,13,35.3570823669434,35.3570823669434,32.8354870478312
77,36,0,-0.0529999993741512,0,1,89.9599990844727,0,33.2000007629395,26.2999992370605,19.8966808319092,36.0099983215332,14,40.2460823059082,40.2460823059082,37.7244869867961
78,36,0,-0.0130000002682209,1,0,94.7699966430664,0,33.2000007629395,24.2000007629395,19.953649520874,38.1100006103516,15,42.3460807800293,42.3460807800293,39.8244854609172
79,36,0,0.0240000002086163,0,0,97.0599975585938,0,33.2000007629395,29.0833301544189,22.3111190795898,33.2266693115234,16,26.6107921600342,26.6107921600342,33.930094058697
80,36,0,-0.0209999997168779,0,1,106,0,33.2000007629395,38,27.7986507415771,24.3099994659424,17,17.6941223144531,17.6941223144531,25.0626044640174
81,36,0,-0.0350000001490116,0,1,105.099998474121,0,33.2000007629395,47.5833282470703,29.1067295074463,14.7266702651978,18,8.11079406738281,8.11079406738281,18.0983217679537
82,36,0,-0.0140000004321337,1,0,108.300003051758,0,33.2000007629395,44.9166717529297,27.7865009307861,17.3933296203613,19,1.43123245239258,1.43123245239258,19.7520066670009
83,36,0,0.0179999992251396,0,0,112,0,33.2000007629395,55.0833282470703,35.4616012573242,7.2266697883606,20,5.42723846435547,5.42723846435547,17.3231917619705
84,36,0,-0.109999999403954,0,1,104.900001525879,1,33.2000007629395,37.5833282470703,26.1836605072021,24.7266693115234,21,14.0332984924316,14.0332984924316,23.807196336634
85,36,0,-0.0590000003576279,0,1,107.599998474121,2,33.2000007629395,41.3333282470703,25.8365993499756,20.9766693115234,22,14.7704162597656,14.7704162597656,20.1662386031378
86,36,0,-0.0280000008642673,1,0,109.5,2,33.2000007629395,46,29.9256706237793,16.3099994659424,23,10.9805450439453,10.9805450439453,17.1381554170088
64,37,0,-0.252000004053116,0,1,71.5999984741211,0,10,52.2134094238281,62.1122207641602,10.0965900421143,1,0,1.44341659545898,1.44341616829237
65,37,0,-0.20100000500679,0,1,73.9700012207031,0,10,29.9466590881348,47.9821701049805,32.363338470459,2,19.3033409118652,19.3033409118652,19.3033409118652
66,37,0,-0.194000005722046,1,0,77.4800033569336,0,10,26.663330078125,43.6214599609375,35.646671295166,3,22.586669921875,22.586669921875,22.586669921875
67,37,0,-0.144999995827675,0,0,79.1399993896484,0,10,45.7083396911621,53.9820709228516,16.6016597747803,4,3.54166030883789,3.54166030883789,3.54166030883789
68,37,0,-0.217999994754791,0,1,82.1399993896484,0,10,53.125,54.2309303283691,9.1850004196167,5,3.22322845458984,3.22322845458984,3.22323036193848
69,37,0,-0.222000002861023,0,1,84.620002746582,0,10,59.5833282470703,52.3824005126953,2.72667002677917,6,9.68155670166016,9.68155670166016,9.68155860900879
70,37,0,-0.112999998033047,1,0,85.8300018310547,0,10,53.7604217529297,52.5718803405762,8.54957962036133,7,3.85865020751953,3.85865020751953,3.85865211486816
71,37,0,-0.208000004291534,0,0,86.5,0,10,38.8770790100098,44.4422912597656,23.4329204559326,8,11.0246925354004,11.0246925354004,11.0246906280518
72,37,0,-0.187000006437302,0,1,88.4100036621094,0,10,44.8895797729492,45.4947204589844,17.4204196929932,9,0.132736206054688,0.132736206054688,4.92369969685872
73,37,0,-0.200000002980232,0,1,92.120002746582,0,10,43.3062515258789,43.8340492248535,19.0037498474121,10,11.432559967041,11.432559967041,14.362330754598
74,37,0,-0.096000000834465,1,0,98.7200012207031,0,10,54.2562484741211,54.4997406005859,8.05375003814697,11,7.46565246582031,7.46565246582031,14.3122367858887
75,37,0,-0.119000002741814,0,0,97.5500030517578,0,10,78.25,72.1356506347656,15.9399995803833,12,14.1836090087891,14.1836090087891,16.1323786648837
76,37,0,-0.138999998569489,0,1,94.75,0,10,70.75,60.4574394226074,8.4399995803833,13,4.20391845703125,4.20391845703125,13.3059466679891
77,37,0,-0.18299999833107,0,1,101,0,10,77.375,66.1031112670898,15.0649995803833,14,10.8289184570312,10.8289184570312,14.3301509221395
78,37,0,-0.135000005364418,1,0,104.900001525879,0,10,50.75,54.9757308959961,11.5600004196167,15,15.7960815429688,15.7960815429688,17.5033648808797
79,37,0,-0.111000001430511,0,0,109.800003051758,0,10,56.2416610717773,57.1318702697754,6.06833982467651,16,0.547538757324219,0.547538757324219,14.9268476046049
80,37,0,-0.0769999995827675,0,1,112.099998474121,0,10,58.9916610717773,60.6094703674316,3.31834006309509,17,3.29753875732422,3.29753875732422,14.7153091430664
81,37,0,-0.108999997377396,0,1,107.599998474121,0,10,51.5833282470703,57.3650283813477,10.7266702651978,18,4.11079406738281,4.11079406738281,15.954593365009
82,37,0,-0.125,1,0,105.099998474121,0,10,63.3833312988281,68.5442428588867,1.0733300447464,19,19.897891998291,19.897891998291,15.9017150061471
83,37,0,-0.202999994158745,0,0,102.599998474121,1,10,55.25,56.5218391418457,7.05999994277954,20,5.26056671142578,5.26056671142578,17.3023577928543
84,37,1,-0.172999992966652,0,1,103.300003051758,1,10,56.1458282470703,56.6740188598633,1.85416996479034,21,4.52920150756836,4.52920150756836,16.7714431987089
64,38,0,-0.229000002145767,0,1,71.2900009155273,0,2,43.5245895385742,67.9048614501953,14.4754104614258,1,0,7.24540328979492,7.24540371696154
65,38,0,-0.199000000953674,0,1,74.120002746582,0,2,38.7442207336426,56.1055107116699,19.2557792663574,2,10.5057792663574,10.5057792663574,10.5057792663574
66,38,0,-0.197999998927116,1,0,77.0199966430664,0,2,37.9958190917969,54.4144096374512,20.0041809082031,3,11.2541809082031,11.2541809082031,11.2541809082031
67,38,0,-0.145999997854233,0,0,80.7699966430664,0,2,31.9852294921875,54.3675384521484,26.0147705078125,4,17.2647705078125,17.2647705078125,17.2647705078125
68,38,0,-0.187000006437302,0,1,84.4000015258789,1,2,42.515209197998,61.6792793273926,15.4847898483276,5,7.38656234741211,7.38656234741211,7.38656044006348
69,38,0,-0.209000006318092,0,1,86.9700012207031,1,2,51.3706512451172,61.9299087524414,6.62935018539429,6,1.46887969970703,1.46887969970703,1.46888160705566
70,38,0,-0.223000004887581,1,0,89.6500015258789,1,2,43.1071090698242,57.8689002990723,14.8928899765015,7,6.79466247558594,6.79466247558594,6.7946605682373
71,38,0,-0.207000002264977,0,0,91.9300003051758,1,2,75.7123031616211,58.113941192627,17.7122993469238,8,25.8105316162109,25.8105316162109,25.8105335235596
72,38,1,-0.231000006198883,0,1,92.1600036621094,2,2,76.5450286865234,56.942211151123,9.29502964019775,9,31.5227127075195,31.5227127075195,29.8962287902832
64,39,0,-0.178000003099442,1,0,71.2600021362305,0,0.699999988079071,68.3122634887695,78.7756500244141,1.06226003170013,1,0,17.5422706604004,17.5422702332338
65,39,0,-0.194999992847443,0,0,74.379997253418,0,0.699999988079071,65.3163375854492,76.0922088623047,1.93366003036499,2,16.0663375854492,16.0663375854492,16.0663375854492
66,39,0,-0.196999996900558,1,0,79.1800003051758,0,0.699999988079071,65.9172134399414,76.0190887451172,1.33279001712799,3,16.6672134399414,16.6672134399414,16.6672134399414
67,39,0,-0.185000002384186,0,0,82.7200012207031,0,0.699999988079071,69.0681533813477,74.0547637939453,1.81815004348755,4,19.8181533813477,19.8181533813477,19.8181533813477
68,39,0,-0.268999993801117,1,0,88.3499984741211,0,0.699999988079071,71.651008605957,72.3515472412109,4.40101003646851,5,21.7492370605469,21.7492370605469,21.7492389678955
69,39,0,-0.24099999666214,0,0,89.5800018310547,0,0.699999988079071,90.625,82.6092224121094,23.375,6,40.7232284545898,40.7232284545898,40.7232303619385
70,39,0,-0.214000001549721,1,0,91.9300003051758,0,0.699999988079071,89.25,78.0365676879883,22,7,39.3482284545898,39.3482284545898,39.3482303619385
71,39,0,-0.148000001907349,0,0,90.6900024414062,0,0.699999988079071,78.875,68.0219879150391,11.625,8,28.9732284545898,28.9732284545898,28.9732303619385
